"phenotype","description","icd10_only","groupnum","group","color"
"GU_609.2","Oligospermia",0,11,"Genitourinary","#808080"
"GU_610","Benign mammary dysplasias",0,11,"Genitourinary","#808080"
"GU_610.1","Cystic mastopathy",0,11,"Genitourinary","#808080"
"GU_610.2","Fibroadenosis of breast",0,11,"Genitourinary","#808080"
"GU_610.3","Fibrosclerosis of breast",0,11,"Genitourinary","#808080"
"GU_610.5","Mammary duct ectasia",0,11,"Genitourinary","#808080"
"GU_612","Other nonmalignant breast conditions",0,11,"Genitourinary","#808080"
"GU_612.1","Inflammatory disease of breast",0,11,"Genitourinary","#808080"
"GU_612.2","Breast conditions, congenital or relating to hormones",0,11,"Genitourinary","#808080"
"GU_612.21","Galactorrhea",0,11,"Genitourinary","#808080"
"GU_612.22","Hypertrophy of breast (Gynecomastia)",0,11,"Genitourinary","#808080"
"GU_612.23","Breast hypoplasia",0,11,"Genitourinary","#808080"
"GU_612.5","Mastodynia",0,11,"Genitourinary","#808080"
"GU_612.7","Other signs and symptoms in breast",0,11,"Genitourinary","#808080"
"GU_612.8","Other specified disorders of breast",0,11,"Genitourinary","#808080"
"GU_614","Inflammatory diseases of female pelvic organs",0,11,"Genitourinary","#808080"
"GU_614.1","Pelvic peritoneal adhesions, female (postoperative) (postinfection)",0,11,"Genitourinary","#808080"
"GU_614.3","Pelvic inflammatory disease (PID)",0,11,"Genitourinary","#808080"
"GU_614.31","Acute inflammatory pelvic disease",0,11,"Genitourinary","#808080"
"GU_614.32","Chronic inflammatory pelvic disease",0,11,"Genitourinary","#808080"
"GU_614.4","Inflammatory diseases of uterus, except cervix",0,11,"Genitourinary","#808080"
"GU_614.5","Inflammatory disease of cervix, vagina, and vulva",0,11,"Genitourinary","#808080"
"GU_614.51","Cervicitis and endocervicitis",0,11,"Genitourinary","#808080"
"GU_614.52","Vaginitis and vulvovaginitis",0,11,"Genitourinary","#808080"
"GU_614.53","Cyst or abscess of Bartholin's gland",0,11,"Genitourinary","#808080"
"GU_614.54","Abscess or ulceration of vulva",0,11,"Genitourinary","#808080"
"GU_614.55","Candidiasis of vulva and vagina",0,11,"Genitourinary","#808080"
"GU_615","Endometriosis",0,11,"Genitourinary","#808080"
"GU_616","Disorders of uterus, except cervix",0,11,"Genitourinary","#808080"
"GU_616.1","Endometrial hyperplasia",0,11,"Genitourinary","#808080"
"GU_616.2","Hypertrophy of uterus",0,11,"Genitourinary","#808080"
"GU_616.3","Malposition of uterus",0,11,"Genitourinary","#808080"
"GU_616.4","Intrauterine synechiae",0,11,"Genitourinary","#808080"
"GU_617","Noninflammatory disorders of cervix",0,11,"Genitourinary","#808080"
"GU_617.1","Incompetence of cervix uteri",0,11,"Genitourinary","#808080"
"GU_617.2","Erosion and ectropion of cervix",0,11,"Genitourinary","#808080"
"GU_617.3","Stricture and stenosis of cervix",0,11,"Genitourinary","#808080"
"GU_618","Noninflammatory disorders of vagina",0,11,"Genitourinary","#808080"
"GU_618.1","Stricture and atresia of vagina",0,11,"Genitourinary","#808080"
"GU_618.3","Atrophic vaginitis",0,11,"Genitourinary","#808080"
"GU_619","Noninflammatory disorders of ovary, fallopian tube, and broad ligament",0,11,"Genitourinary","#808080"
"GU_619.1","Torsion of ovary",0,11,"Genitourinary","#808080"
"GU_619.2","Ovarian cyst",0,11,"Genitourinary","#808080"
"GU_619.21","Follicular cyst of ovary",0,11,"Genitourinary","#808080"
"GU_619.22","Corpus luteum cyst or hematoma",0,11,"Genitourinary","#808080"
"GU_619.23","Polycystic ovary syndrome",0,11,"Genitourinary","#808080"
"GU_620","Noninflammatory disorders of vulva and perineum",0,11,"Genitourinary","#808080"
"GU_621","Dysplasia of female genital organs",0,11,"Genitourinary","#808080"
"GU_621.1","Dysplasia of cervix",0,11,"Genitourinary","#808080"
"GU_622","Polyp of female genital organs",0,11,"Genitourinary","#808080"
"GU_622.1","Polyp of corpus uteri",0,11,"Genitourinary","#808080"
"GU_622.2","Mucous polyp of cervix",0,11,"Genitourinary","#808080"
"GU_623","Pelvic organ prolapse and fistulas",0,11,"Genitourinary","#808080"
"GU_623.1","Uterine/Uterovaginal prolapse",0,11,"Genitourinary","#808080"
"GU_623.5","Pelvic muscle wasting",0,11,"Genitourinary","#808080"
"GU_623.6","Vaginal enterocele, congenital or acquired",0,11,"Genitourinary","#808080"
"GU_623.8","Fistula involving female genital tract",0,11,"Genitourinary","#808080"
"GU_624","Symptoms involving female genital tract",0,11,"Genitourinary","#808080"
"GU_624.1","Dystrophy of female genital tract",0,11,"Genitourinary","#808080"
"GU_624.2","Acquired atrophy of ovary and fallopian tube",0,11,"Genitourinary","#808080"
"GU_625","Pain and other symptoms associated with female genital organs",0,11,"Genitourinary","#808080"
"GU_625.1","Dyspareunia",0,11,"Genitourinary","#808080"
"GU_625.2","Postcoital bleeding",0,11,"Genitourinary","#808080"
"GU_625.3","Vulvodynia",0,11,"Genitourinary","#808080"
"GU_625.4","Vaginismus",0,11,"Genitourinary","#808080"
"GU_626","Disorders of menstruation and other abnormal bleeding from female genital tract",0,11,"Genitourinary","#808080"
"GU_626.1","Irregular menstrual cycle/bleeding",0,11,"Genitourinary","#808080"
"GU_626.11","Oligomenorrhea",0,11,"Genitourinary","#808080"
"GU_626.111","Amenorrhea",0,11,"Genitourinary","#808080"
"GU_626.13","Irregular menstrual cycle",0,11,"Genitourinary","#808080"
"GU_626.16","Excessive menstruation",0,11,"Genitourinary","#808080"
"GU_626.2","Dysmenorrhea",0,11,"Genitourinary","#808080"
"GU_626.3","Mittelschmerz",0,11,"Genitourinary","#808080"
"GU_626.4","Hematometra and hematocolpos",0,11,"Genitourinary","#808080"
"GU_627","Menopausal and postmenopausal disorders",0,11,"Genitourinary","#808080"
"GU_627.1","Postmenopausal bleeding",0,11,"Genitourinary","#808080"
"GU_627.2","Symptomatic menopause",0,11,"Genitourinary","#808080"
"GU_629","Female infertility",0,11,"Genitourinary","#808080"
"GU_629.1","Female infertility associated with anovulation",0,11,"Genitourinary","#808080"
"DE_660","Infection of the skin",0,12,"Dermatological","#000000"
"DE_660.1","Fungal infection of the skin",0,12,"Dermatological","#000000"
"DE_660.11","Candidiasis of skin and nails",0,12,"Dermatological","#000000"
"DE_660.12","Dermatophytosis",0,12,"Dermatological","#000000"
"DE_660.121","Dermatophytosis of scalp and beard",0,12,"Dermatological","#000000"
"DE_660.122","Dermatophytosis of nail",0,12,"Dermatological","#000000"
"DE_660.123","Dermatophytosis of foot [Athlete's foot]",0,12,"Dermatological","#000000"
"DE_660.124","Dermatophytosis of the body",0,12,"Dermatological","#000000"
"DE_660.13","Pityriasis versicolor",0,12,"Dermatological","#000000"
"DE_660.2","Bacterial infection of the skin",0,12,"Dermatological","#000000"
"DE_660.21","Impetigo",0,12,"Dermatological","#000000"
"DE_660.22","Staphylococcal scalded skin syndrome [Ritter's disease]",0,12,"Dermatological","#000000"
"DE_660.23","Cutaneous erysipeloid",0,12,"Dermatological","#000000"
"DE_660.4","Carbuncle and furuncle",0,12,"Dermatological","#000000"
"DE_660.6","Cellulitis and abscess",0,12,"Dermatological","#000000"
"DE_661","Viral exanthemata NOS",0,12,"Dermatological","#000000"
"DE_662","Rosacea",0,12,"Dermatological","#000000"
"DE_663","Bullous disorders",0,12,"Dermatological","#000000"
"DE_663.1","Pemphigus",0,12,"Dermatological","#000000"
"DE_663.11","Pemphigus vulgaris*",1,12,"Dermatological","#000000"
"DE_663.12","Pemphigus foliaceous*",1,12,"Dermatological","#000000"
"DE_663.2","Pemphigoid",0,12,"Dermatological","#000000"
"DE_663.3","Dermatitis herpetiformis",0,12,"Dermatological","#000000"
"DE_663.4","Subcorneal pustular dermatosis",0,12,"Dermatological","#000000"
"DE_663.6","Acantholytic Disorders*",1,12,"Dermatological","#000000"
"DE_664","Papulosquamous disorders",0,12,"Dermatological","#000000"
"DE_664.1","Lichen planus, nitidus, or striatus",0,12,"Dermatological","#000000"
"DE_664.2","Pityriasis",0,12,"Dermatological","#000000"
"DE_664.3","Parapsoriasis",0,12,"Dermatological","#000000"
"DE_664.4","Psoriasis",0,12,"Dermatological","#000000"
"DE_664.41","Psoriasis vulgaris*",1,12,"Dermatological","#000000"
"DE_664.42","Psoriatic arthropathy",0,12,"Dermatological","#000000"
"DE_665","Erythema nodosum",0,12,"Dermatological","#000000"
"DE_666","Urticaria",0,12,"Dermatological","#000000"
"DE_666.1","Allergic urticaria",0,12,"Dermatological","#000000"
"DE_666.2","Idiopathic urticaria",0,12,"Dermatological","#000000"
"DE_666.3","Urticaria due to cold and heat",0,12,"Dermatological","#000000"
"DE_666.4","Dermatographic urticaria",0,12,"Dermatological","#000000"
"DE_666.5","Vibratory urticaria",0,12,"Dermatological","#000000"
"DE_666.6","Cholinergic urticaria",0,12,"Dermatological","#000000"
"DE_667","Erythematous conditions",0,12,"Dermatological","#000000"
"DE_667.1","Erythema multiforme",0,12,"Dermatological","#000000"
"DE_667.2","Stevens-Johnson syndrome and Toxic epidermal necrolysis",0,12,"Dermatological","#000000"
"DE_667.4","Toxic erythema",0,12,"Dermatological","#000000"
"DE_667.5","Exfoliation due to erythematous condition",0,12,"Dermatological","#000000"
"DE_668","Dermatitis [eczema]",0,12,"Dermatological","#000000"
"DE_668.1","Atopic dermatitis",0,12,"Dermatological","#000000"
"DE_668.2","Seborrheic dermatitis",0,12,"Dermatological","#000000"
"DE_668.3","Contact dermatitis",0,12,"Dermatological","#000000"
"DE_668.4","Dermatitis due to substances taken internally",0,12,"Dermatological","#000000"
"DE_668.5","Lichen simplex chronicus",0,12,"Dermatological","#000000"
"DE_668.6","Prurigo",0,12,"Dermatological","#000000"
"DE_668.7","Seborrheic infantile dermatitis",0,12,"Dermatological","#000000"
"DE_669","Neutrophilic and Eosinophilic dermatoses",0,12,"Dermatological","#000000"
"DE_669.1","Pyoderma gangrenosum",0,12,"Dermatological","#000000"
"DE_669.2","Behcet's syndrome",0,12,"Dermatological","#000000"
"DE_669.3","Hidradenitis suppurativa",0,12,"Dermatological","#000000"
"DE_669.4","Febrile neutrophilic dermatosis [Sweet's syndrome]*",1,12,"Dermatological","#000000"
"DE_670","Seborrheic keratosis",0,12,"Dermatological","#000000"
"DE_672","Skin changes due to solar radiation",0,12,"Dermatological","#000000"
"DE_672.1","Acute skin changes due to ultraviolet radiation",0,12,"Dermatological","#000000"
"DE_672.11","Acute dermatitis due to solar radiation",0,12,"Dermatological","#000000"
"DE_672.12","Sunburn",0,12,"Dermatological","#000000"
"DE_672.14","Disseminated superficial actinic porokeratosis (DSAP)",0,12,"Dermatological","#000000"
"DE_672.2","Skin changes due to chronic exposure to nonionizing radiation",0,12,"Dermatological","#000000"
"DE_672.21","Actinic keratosis",0,12,"Dermatological","#000000"
"DE_672.22","Actinic reticuloid and actinic granuloma",0,12,"Dermatological","#000000"
"DE_674","Disorders of pigmentation",0,12,"Dermatological","#000000"
"DE_674.1","Hypopigmentation",0,12,"Dermatological","#000000"
"DE_674.11","Vitiligo",0,12,"Dermatological","#000000"
"DE_674.2","Hypepigmentation*",1,12,"Dermatological","#000000"
"DE_674.21","Cafe au lait spots*",1,12,"Dermatological","#000000"
"DE_674.22","Freckles*",1,12,"Dermatological","#000000"
"DE_675","Atrophic conditions of skin",0,12,"Dermatological","#000000"
"DE_675.1","Circumscribed scleroderma",0,12,"Dermatological","#000000"
"DE_675.2","Striae atrophicae",0,12,"Dermatological","#000000"
"DE_676","Hypertrophic conditions of skin",0,12,"Dermatological","#000000"
"DE_676.1","Hypertrophic scar [Keloid scar]",0,12,"Dermatological","#000000"
"DE_676.2","Scar conditions and fibrosis of skin",0,12,"Dermatological","#000000"
"DE_677","Chilblains",0,12,"Dermatological","#000000"
"DE_678","Other skin and subcutaneous disorders",0,12,"Dermatological","#000000"
"DE_679","Skin symptoms",0,12,"Dermatological","#000000"
"DE_679.1","Rash and other nonspecific skin eruption",0,12,"Dermatological","#000000"
"DE_679.2","Pallor",0,12,"Dermatological","#000000"
"DE_679.3","Flushing",0,12,"Dermatological","#000000"
"DE_679.4","Pruritus",0,12,"Dermatological","#000000"
"DE_679.5","Pyoderma",0,12,"Dermatological","#000000"
"DE_679.6","Changes in skin texture",0,12,"Dermatological","#000000"
"DE_680","Epidermal thickening",0,12,"Dermatological","#000000"
"DE_680.1","Corns and callosities",0,12,"Dermatological","#000000"
"DE_680.2","Keratoderma",0,12,"Dermatological","#000000"
"DE_680.3","Xerosis cutis*",1,12,"Dermatological","#000000"
"DE_680.4","Ainhum",0,12,"Dermatological","#000000"
"DE_680.5","Acanthosis nigricans",0,12,"Dermatological","#000000"
"DE_681","Localized swelling, mass and lump of skin and subcutaneous tissue",0,12,"Dermatological","#000000"
"DE_682","Other follicular disorders",0,12,"Dermatological","#000000"
"DE_682.1","Cutaneous cyst",0,12,"Dermatological","#000000"
"DE_682.11","Sebaceous cyst [Epidermal cyst]",0,12,"Dermatological","#000000"
"DE_682.12","Pilar and trichodermal cyst",0,12,"Dermatological","#000000"
"DE_682.2","Pilonidal cyst",0,12,"Dermatological","#000000"
"DE_682.4","Acne",0,12,"Dermatological","#000000"
"DE_683","Nail disorders",0,12,"Dermatological","#000000"
"DE_683.1","Ingrowing nail",0,12,"Dermatological","#000000"
"DE_683.2","Nail dystrophy*",1,12,"Dermatological","#000000"
"DE_683.4","Onycholysis*",1,12,"Dermatological","#000000"
"DE_684","Diseases of hair and hair follicles",0,12,"Dermatological","#000000"
"DE_684.1","Alopecia",0,12,"Dermatological","#000000"
"DE_684.11","Alopecia Areata",0,12,"Dermatological","#000000"
"DE_684.12","Telogen effluvium",0,12,"Dermatological","#000000"
"DE_684.13","Scarring hair loss*",1,12,"Dermatological","#000000"
"DE_684.14","Androgenic alopecia*",1,12,"Dermatological","#000000"
"DE_684.2","Hypertrichosis and hirsutism",0,12,"Dermatological","#000000"
"DE_684.21","Hirsutism*",1,12,"Dermatological","#000000"
"DE_684.8","Abnormalities of the hair",0,12,"Dermatological","#000000"
"DE_685","Disorders of sweat glands",0,12,"Dermatological","#000000"
"DE_685.1","Dyshidrosis",0,12,"Dermatological","#000000"
"DE_685.4","Prickly heat and miliaria",0,12,"Dermatological","#000000"
"DE_685.5","Anhidrosis",0,12,"Dermatological","#000000"
"DE_685.8","Hyperhidrosis",0,12,"Dermatological","#000000"
"DE_685.81","Primary focal hyperhidrosis",0,12,"Dermatological","#000000"
"DE_685.82","Generalized hyperhidrosis",0,12,"Dermatological","#000000"
"DE_686","Chronic ulcer of skin",0,12,"Dermatological","#000000"
"DE_686.1","Pressure ulcer",0,12,"Dermatological","#000000"
"DE_686.2","Non-pressure chronic ulcer",0,12,"Dermatological","#000000"
"DE_687","Vascular disorders of the skin",0,12,"Dermatological","#000000"
"DE_688","Granulomatous disorder of the skin",0,12,"Dermatological","#000000"
"DE_688.1","Sarcoidosis",0,12,"Dermatological","#000000"
"DE_688.2","Foreign body granuloma",0,12,"Dermatological","#000000"
"DE_688.3","Pyogenic granuloma of skin and subcutaneous tissue",0,12,"Dermatological","#000000"
"DE_688.5","Giant cell granuloma",0,12,"Dermatological","#000000"
"MS_700","Diffuse diseases of connective tissue",0,13,"Muscloskeletal","#7F00FF"
"MS_700.1","Lupus",0,13,"Muscloskeletal","#7F00FF"
"MS_700.11","Systemic lupus erythematosus [SLE]",0,13,"Muscloskeletal","#7F00FF"
"MS_700.12","Cutaneous lupus erythematosus",0,13,"Muscloskeletal","#7F00FF"
"MS_700.2","Sicca syndrome [Sjogren syndrome]",0,13,"Muscloskeletal","#7F00FF"
"MS_700.3","Systemic sclerosis",0,13,"Muscloskeletal","#7F00FF"
"MS_700.4","Inflammatory myopathy",0,13,"Muscloskeletal","#7F00FF"
"MS_700.41","Myositis",0,13,"Muscloskeletal","#7F00FF"
"MS_700.42","Dermatomyositis",0,13,"Muscloskeletal","#7F00FF"
"MS_700.43","Polymyositis",0,13,"Muscloskeletal","#7F00FF"
"MS_700.44","Inclusion body myositis",0,13,"Muscloskeletal","#7F00FF"
"MS_700.6","Autoinflammatory syndromes*",1,13,"Muscloskeletal","#7F00FF"
"MS_700.7","Multisystem inflammatory syndrome*",1,13,"Muscloskeletal","#7F00FF"
"MS_701","Osteomyelitis, periostitis, and other infections involving bone",0,13,"Muscloskeletal","#7F00FF"
"MS_701.1","Osteomyelitis",0,13,"Muscloskeletal","#7F00FF"
"MS_701.11","Acute/subacute osteomyelitis",0,13,"Muscloskeletal","#7F00FF"
"MS_701.12","Chronic osteomyelitis",0,13,"Muscloskeletal","#7F00FF"
"MS_702","Infective and reactive arthropathies",0,13,"Muscloskeletal","#7F00FF"
"MS_702.1","Pyogenic arthritis [Septic arthritis]",0,13,"Muscloskeletal","#7F00FF"
"MS_702.2","Reiter's disease [Reactive arthritis]",0,13,"Muscloskeletal","#7F00FF"
"MS_702.3","Enteropathic arthropathies",0,13,"Muscloskeletal","#7F00FF"
"MS_703","Chrystal arthropathies",0,13,"Muscloskeletal","#7F00FF"
"MS_703.1","Gout",0,13,"Muscloskeletal","#7F00FF"
"MS_703.2","Chondrocalcinosis",0,13,"Muscloskeletal","#7F00FF"
"MS_703.3","Hydroxyapatite deposition disease*",1,13,"Muscloskeletal","#7F00FF"
"MS_704","Systemic vasculitis",0,13,"Muscloskeletal","#7F00FF"
"MS_704.1","Polyarteritis nodosa and related conditions",0,13,"Muscloskeletal","#7F00FF"
"MS_704.11","Polyarteritis nodosa",0,13,"Muscloskeletal","#7F00FF"
"MS_704.12","Mucocutaneous lymph node syndrome [Kawasaki]",0,13,"Muscloskeletal","#7F00FF"
"MS_704.13","ANCA-associated vasculitides*",1,13,"Muscloskeletal","#7F00FF"
"MS_704.2","Wegener's granulomatosis",0,13,"Muscloskeletal","#7F00FF"
"MS_704.3","Thrombotic microangiopathy",0,13,"Muscloskeletal","#7F00FF"
"MS_704.4","Hypersensitivity angiitis",0,13,"Muscloskeletal","#7F00FF"
"MS_704.5","Giant cell arteritis",0,13,"Muscloskeletal","#7F00FF"
"MS_704.6","Aortic arch syndrome [Takayasu's disease]",0,13,"Muscloskeletal","#7F00FF"
"MS_704.7","Cerebral arteritis",0,13,"Muscloskeletal","#7F00FF"
"MS_704.8","Thromboangiitis obliterans [Buerger's disease]",0,13,"Muscloskeletal","#7F00FF"
"MS_704.9","Allergic purpura [Henoch-Schoenlein purpura]",0,13,"Muscloskeletal","#7F00FF"
"MS_705","Rheumatoid arthritis and other inflammatory polyarthropathies",0,13,"Muscloskeletal","#7F00FF"
"MS_705.1","Rheumatoid arthritis",0,13,"Muscloskeletal","#7F00FF"
"MS_705.11","Rheumatoid arthritis without rheumatoid factor*",1,13,"Muscloskeletal","#7F00FF"
"MS_705.12","Rheumatoid arthritis with rheumatoid factor*",1,13,"Muscloskeletal","#7F00FF"
"MS_705.2","Juvenile rheumatoid arthritis [JRA/JIA]",0,13,"Muscloskeletal","#7F00FF"
"MS_705.3","Polymyalgia rheumatica",0,13,"Muscloskeletal","#7F00FF"
"MS_705.4","Palindromic rheumatism",0,13,"Muscloskeletal","#7F00FF"
"MS_705.5","Rheumatism, unspecified",0,13,"Muscloskeletal","#7F00FF"
"MS_705.6","Chronic postrheumatic arthropathy [Jaccoud]",0,13,"Muscloskeletal","#7F00FF"
"MS_706","Inflammatory spondylopathies",0,13,"Muscloskeletal","#7F00FF"
"MS_706.1","Sacroiliitis",0,13,"Muscloskeletal","#7F00FF"
"MS_706.2","Ankylosing spondylitis",0,13,"Muscloskeletal","#7F00FF"
"MS_706.3","Spinal enthesopathy",0,13,"Muscloskeletal","#7F00FF"
"MS_707","Other arthropathies",0,13,"Muscloskeletal","#7F00FF"
"MS_707.1","Villonodular synovitis",0,13,"Muscloskeletal","#7F00FF"
"MS_707.2","Traumatic arthropathy",0,13,"Muscloskeletal","#7F00FF"
"MS_707.3","Kaschin-Beck disease",0,13,"Muscloskeletal","#7F00FF"
"MS_707.8","Polyarthritis",0,13,"Muscloskeletal","#7F00FF"
"MS_707.9","Monoarthritis",0,13,"Muscloskeletal","#7F00FF"
"MS_708","Osteoarthritis",0,13,"Muscloskeletal","#7F00FF"
"MS_708.1","Osteoarthritis of more than one site",0,13,"Muscloskeletal","#7F00FF"
"MS_708.11","Generalized osteoarthritis",0,13,"Muscloskeletal","#7F00FF"
"MS_709","Acquired deformities of fingers and toes",0,13,"Muscloskeletal","#7F00FF"
"MS_709.1","Acquired deformities of fingers",0,13,"Muscloskeletal","#7F00FF"
"MS_709.11","Mallet finger",0,13,"Muscloskeletal","#7F00FF"
"MS_709.12","Boutonnière deformity",0,13,"Muscloskeletal","#7F00FF"
"MS_709.13","Swan-neck deformity",0,13,"Muscloskeletal","#7F00FF"
"MS_709.2","Acquired deformities of toe",0,13,"Muscloskeletal","#7F00FF"
"MS_709.21","Hallux valgus (Bunion)",0,13,"Muscloskeletal","#7F00FF"
"MS_709.22","Hallux rigidus",0,13,"Muscloskeletal","#7F00FF"
"MS_709.23","Hallux varus",0,13,"Muscloskeletal","#7F00FF"
"MS_709.24","Hammer toe",0,13,"Muscloskeletal","#7F00FF"
"MS_710","Acquired deformities of limbs",0,13,"Muscloskeletal","#7F00FF"
"MS_710.1","Acquired deformities of the forearm and hand",0,13,"Muscloskeletal","#7F00FF"
