"phecode","phecode_string","category_num","category","sex","icd10_only","leaf","phecode_num"
"DE_667.2","Stevens-Johnson syndrome and Toxic epidermal necrolysis",12,"Dermatological","Both",0,1,667.2
"DE_667.4","Toxic erythema",12,"Dermatological","Both",0,1,667.4
"DE_667.5","Exfoliation due to erythematous condition",12,"Dermatological","Both",0,1,667.5
"DE_668","Dermatitis [eczema]",12,"Dermatological","Both",0,0,668
"DE_668.1","Atopic dermatitis",12,"Dermatological","Both",0,1,668.1
"DE_668.2","Seborrheic dermatitis",12,"Dermatological","Both",0,1,668.2
"DE_668.3","Contact dermatitis",12,"Dermatological","Both",0,1,668.3
"DE_668.4","Dermatitis due to substances taken internally",12,"Dermatological","Both",0,1,668.4
"DE_668.5","Lichen simplex chronicus",12,"Dermatological","Both",0,1,668.5
"DE_668.6","Prurigo",12,"Dermatological","Both",0,1,668.6
"DE_668.7","Seborrheic infantile dermatitis",12,"Dermatological","Both",0,1,668.7
"DE_669","Neutrophilic and Eosinophilic dermatoses",12,"Dermatological","Both",0,0,669
"DE_669.1","Pyoderma gangrenosum",12,"Dermatological","Both",0,1,669.1
"DE_669.2","Behcet's syndrome",12,"Dermatological","Both",0,1,669.2
"DE_669.3","Hidradenitis suppurativa",12,"Dermatological","Both",0,1,669.3
"DE_669.4","Febrile neutrophilic dermatosis [Sweet's syndrome]*",12,"Dermatological","Both",1,1,669.4
"DE_670","Seborrheic keratosis",12,"Dermatological","Both",0,1,670
"DE_672","Skin changes due to solar radiation",12,"Dermatological","Both",0,0,672
"DE_672.1","Acute skin changes due to ultraviolet radiation",12,"Dermatological","Both",0,0,672.1
"DE_672.11","Acute dermatitis due to solar radiation",12,"Dermatological","Both",0,1,672.11
"DE_672.12","Sunburn",12,"Dermatological","Both",0,1,672.12
"DE_672.14","Disseminated superficial actinic porokeratosis (DSAP)",12,"Dermatological","Both",0,1,672.14
"DE_672.2","Skin changes due to chronic exposure to nonionizing radiation",12,"Dermatological","Both",0,0,672.2
"DE_672.21","Actinic keratosis",12,"Dermatological","Both",0,1,672.21
"DE_672.22","Actinic reticuloid and actinic granuloma",12,"Dermatological","Both",0,1,672.22
"DE_674","Disorders of pigmentation",12,"Dermatological","Both",0,0,674
"DE_674.1","Hypopigmentation",12,"Dermatological","Both",0,0,674.1
"DE_674.11","Vitiligo",12,"Dermatological","Both",0,1,674.11
"DE_674.2","Hypepigmentation*",12,"Dermatological","Both",1,0,674.2
"DE_674.21","Cafe au lait spots*",12,"Dermatological","Both",1,1,674.21
"DE_674.22","Freckles*",12,"Dermatological","Both",1,1,674.22
"DE_675","Atrophic conditions of skin",12,"Dermatological","Both",0,0,675
"DE_675.1","Circumscribed scleroderma",12,"Dermatological","Both",0,1,675.1
"DE_675.2","Striae atrophicae",12,"Dermatological","Both",0,1,675.2
"DE_676","Hypertrophic conditions of skin",12,"Dermatological","Both",0,0,676
"DE_676.1","Hypertrophic scar [Keloid scar]",12,"Dermatological","Both",0,1,676.1
"DE_676.2","Scar conditions and fibrosis of skin",12,"Dermatological","Both",0,1,676.2
"DE_677","Chilblains",12,"Dermatological","Both",0,1,677
"DE_678","Other skin and subcutaneous disorders",12,"Dermatological","Both",0,1,678
"DE_679","Skin symptoms",12,"Dermatological","Both",0,0,679
"DE_679.1","Rash and other nonspecific skin eruption",12,"Dermatological","Both",0,1,679.1
"DE_679.2","Pallor",12,"Dermatological","Both",0,1,679.2
"DE_679.3","Flushing",12,"Dermatological","Both",0,1,679.3
"DE_679.4","Pruritus",12,"Dermatological","Both",0,1,679.4
"DE_679.5","Pyoderma",12,"Dermatological","Both",0,1,679.5
"DE_679.6","Changes in skin texture",12,"Dermatological","Both",0,1,679.6
"DE_680","Epidermal thickening",12,"Dermatological","Both",0,0,680
"DE_680.1","Corns and callosities",12,"Dermatological","Both",0,1,680.1
"DE_680.2","Keratoderma",12,"Dermatological","Both",0,1,680.2
"DE_680.3","Xerosis cutis*",12,"Dermatological","Both",1,1,680.3
"DE_680.4","Ainhum",12,"Dermatological","Both",0,1,680.4
"DE_680.5","Acanthosis nigricans",12,"Dermatological","Both",0,1,680.5
"DE_681","Localized swelling, mass and lump of skin and subcutaneous tissue",12,"Dermatological","Both",0,1,681
"DE_682","Other follicular disorders",12,"Dermatological","Both",0,0,682
"DE_682.1","Cutaneous cyst",12,"Dermatological","Both",0,0,682.1
"DE_682.11","Sebaceous cyst [Epidermal cyst]",12,"Dermatological","Both",0,1,682.11
"DE_682.12","Pilar and trichodermal cyst",12,"Dermatological","Both",0,1,682.12
"DE_682.2","Pilonidal cyst",12,"Dermatological","Both",0,1,682.2
"DE_682.4","Acne",12,"Dermatological","Both",0,1,682.4
"DE_683","Nail disorders",12,"Dermatological","Both",0,0,683
"DE_683.1","Ingrowing nail",12,"Dermatological","Both",0,1,683.1
"DE_683.2","Nail dystrophy*",12,"Dermatological","Both",1,1,683.2
"DE_683.4","Onycholysis*",12,"Dermatological","Both",1,1,683.4
"DE_684","Diseases of hair and hair follicles",12,"Dermatological","Both",0,0,684
"DE_684.1","Alopecia",12,"Dermatological","Both",0,0,684.1
"DE_684.11","Alopecia Areata",12,"Dermatological","Both",0,1,684.11
"DE_684.12","Telogen effluvium",12,"Dermatological","Both",0,1,684.12
"DE_684.13","Scarring hair loss*",12,"Dermatological","Both",1,1,684.13
"DE_684.14","Androgenic alopecia*",12,"Dermatological","Both",1,1,684.14
"DE_684.2","Hypertrichosis and hirsutism",12,"Dermatological","Both",0,0,684.2
"DE_684.21","Hirsutism*",12,"Dermatological","Female",1,1,684.21
"DE_684.8","Abnormalities of the hair",12,"Dermatological","Both",0,1,684.8
"DE_685","Disorders of sweat glands",12,"Dermatological","Both",0,0,685
"DE_685.1","Dyshidrosis",12,"Dermatological","Both",0,1,685.1
"DE_685.4","Prickly heat and miliaria",12,"Dermatological","Both",0,1,685.4
"DE_685.5","Anhidrosis",12,"Dermatological","Both",0,1,685.5
"DE_685.8","Hyperhidrosis",12,"Dermatological","Both",0,0,685.8
"DE_685.81","Primary focal hyperhidrosis",12,"Dermatological","Both",0,1,685.81
"DE_685.82","Generalized hyperhidrosis",12,"Dermatological","Both",0,1,685.82
"DE_686","Chronic ulcer of skin",12,"Dermatological","Both",0,0,686
"DE_686.1","Pressure ulcer",12,"Dermatological","Both",0,1,686.1
"DE_686.2","Non-pressure chronic ulcer",12,"Dermatological","Both",0,1,686.2
"DE_687","Vascular disorders of the skin",12,"Dermatological","Both",0,1,687
"DE_688","Granulomatous disorder of the skin",12,"Dermatological","Both",0,0,688
"DE_688.1","Sarcoidosis",12,"Dermatological","Both",0,1,688.1
"DE_688.2","Foreign body granuloma",12,"Dermatological","Both",0,1,688.2
"DE_688.3","Pyogenic granuloma of skin and subcutaneous tissue",12,"Dermatological","Both",0,1,688.3
"DE_688.5","Giant cell granuloma",12,"Dermatological","Both",0,1,688.5
"MS_700","Diffuse diseases of connective tissue",13,"Muscloskeletal","Both",0,0,700
"MS_700.1","Lupus",13,"Muscloskeletal","Both",0,0,700.1
"MS_700.11","Systemic lupus erythematosus [SLE]",13,"Muscloskeletal","Both",0,1,700.11
"MS_700.12","Cutaneous lupus erythematosus",13,"Muscloskeletal","Both",0,1,700.12
"MS_700.2","Sicca syndrome [Sjogren syndrome]",13,"Muscloskeletal","Both",0,1,700.2
"MS_700.3","Systemic sclerosis",13,"Muscloskeletal","Both",0,1,700.3
"MS_700.4","Inflammatory myopathy",13,"Muscloskeletal","Both",0,0,700.4
"MS_700.41","Myositis",13,"Muscloskeletal","Both",0,1,700.41
"MS_700.42","Dermatomyositis",13,"Muscloskeletal","Both",0,1,700.42
"MS_700.43","Polymyositis",13,"Muscloskeletal","Both",0,1,700.43
"MS_700.44","Inclusion body myositis",13,"Muscloskeletal","Both",0,1,700.44
"MS_700.6","Autoinflammatory syndromes*",13,"Muscloskeletal","Both",1,1,700.6
"MS_700.7","Multisystem inflammatory syndrome*",13,"Muscloskeletal","Both",1,1,700.7
"MS_701","Osteomyelitis, periostitis, and other infections involving bone",13,"Muscloskeletal","Both",0,0,701
"MS_701.1","Osteomyelitis",13,"Muscloskeletal","Both",0,0,701.1
"MS_701.11","Acute/subacute osteomyelitis",13,"Muscloskeletal","Both",0,1,701.11
"MS_701.12","Chronic osteomyelitis",13,"Muscloskeletal","Both",0,1,701.12
"MS_702","Infective and reactive arthropathies",13,"Muscloskeletal","Both",0,0,702
"MS_702.1","Pyogenic arthritis [Septic arthritis]",13,"Muscloskeletal","Both",0,1,702.1
"MS_702.2","Reiter's disease [Reactive arthritis]",13,"Muscloskeletal","Both",0,1,702.2
"MS_702.3","Enteropathic arthropathies",13,"Muscloskeletal","Both",0,1,702.3
"MS_703","Chrystal arthropathies",13,"Muscloskeletal","Both",0,0,703
"MS_703.1","Gout",13,"Muscloskeletal","Both",0,1,703.1
"MS_703.2","Chondrocalcinosis",13,"Muscloskeletal","Both",0,1,703.2
"MS_703.3","Hydroxyapatite deposition disease*",13,"Muscloskeletal","Both",1,1,703.3
"MS_704","Systemic vasculitis",13,"Muscloskeletal","Both",0,0,704
"MS_704.1","Polyarteritis nodosa and related conditions",13,"Muscloskeletal","Both",0,0,704.1
"MS_704.11","Polyarteritis nodosa",13,"Muscloskeletal","Both",0,1,704.11
"MS_704.12","Mucocutaneous lymph node syndrome [Kawasaki]",13,"Muscloskeletal","Both",0,1,704.12
"MS_704.13","ANCA-associated vasculitides*",13,"Muscloskeletal","Both",1,1,704.13
"MS_704.2","Wegener's granulomatosis",13,"Muscloskeletal","Both",0,1,704.2
"MS_704.3","Thrombotic microangiopathy",13,"Muscloskeletal","Both",0,1,704.3
"MS_704.4","Hypersensitivity angiitis",13,"Muscloskeletal","Both",0,1,704.4
"MS_704.5","Giant cell arteritis",13,"Muscloskeletal","Both",0,1,704.5
"MS_704.6","Aortic arch syndrome [Takayasu's disease]",13,"Muscloskeletal","Both",0,1,704.6
"MS_704.7","Cerebral arteritis",13,"Muscloskeletal","Both",0,1,704.7
"MS_704.8","Thromboangiitis obliterans [Buerger's disease]",13,"Muscloskeletal","Both",0,1,704.8
"MS_704.9","Allergic purpura [Henoch-Schoenlein purpura]",13,"Muscloskeletal","Both",0,1,704.9
"MS_705","Rheumatoid arthritis and other inflammatory polyarthropathies",13,"Muscloskeletal","Both",0,0,705
"MS_705.1","Rheumatoid arthritis",13,"Muscloskeletal","Both",0,0,705.1
"MS_705.11","Rheumatoid arthritis without rheumatoid factor*",13,"Muscloskeletal","Both",1,1,705.11
"MS_705.12","Rheumatoid arthritis with rheumatoid factor*",13,"Muscloskeletal","Both",1,1,705.12
"MS_705.2","Juvenile rheumatoid arthritis [JRA/JIA]",13,"Muscloskeletal","Both",0,1,705.2
"MS_705.3","Polymyalgia rheumatica",13,"Muscloskeletal","Both",0,1,705.3
"MS_705.4","Palindromic rheumatism",13,"Muscloskeletal","Both",0,1,705.4
"MS_705.5","Rheumatism, unspecified",13,"Muscloskeletal","Both",0,1,705.5
"MS_705.6","Chronic postrheumatic arthropathy [Jaccoud]",13,"Muscloskeletal","Both",0,1,705.6
"MS_706","Inflammatory spondylopathies",13,"Muscloskeletal","Both",0,0,706
"MS_706.1","Sacroiliitis",13,"Muscloskeletal","Both",0,1,706.1
"MS_706.2","Ankylosing spondylitis",13,"Muscloskeletal","Both",0,1,706.2
"MS_706.3","Spinal enthesopathy",13,"Muscloskeletal","Both",0,1,706.3
"MS_707","Other arthropathies",13,"Muscloskeletal","Both",0,0,707
"MS_707.1","Villonodular synovitis",13,"Muscloskeletal","Both",0,1,707.1
"MS_707.2","Traumatic arthropathy",13,"Muscloskeletal","Both",0,1,707.2
"MS_707.3","Kaschin-Beck disease",13,"Muscloskeletal","Both",0,1,707.3
"MS_707.8","Polyarthritis",13,"Muscloskeletal","Both",0,1,707.8
"MS_707.9","Monoarthritis",13,"Muscloskeletal","Both",0,1,707.9
"MS_708","Osteoarthritis",13,"Muscloskeletal","Both",0,0,708
"MS_708.1","Osteoarthritis of more than one site",13,"Muscloskeletal","Both",0,0,708.1
"MS_708.11","Generalized osteoarthritis",13,"Muscloskeletal","Both",0,1,708.11
"MS_709","Acquired deformities of fingers and toes",13,"Muscloskeletal","Both",0,0,709
"MS_709.1","Acquired deformities of fingers",13,"Muscloskeletal","Both",0,0,709.1
"MS_709.11","Mallet finger",13,"Muscloskeletal","Both",0,1,709.11
"MS_709.12","Boutonnière deformity",13,"Muscloskeletal","Both",0,1,709.12
"MS_709.13","Swan-neck deformity",13,"Muscloskeletal","Both",0,1,709.13
"MS_709.2","Acquired deformities of toe",13,"Muscloskeletal","Both",0,0,709.2
"MS_709.21","Hallux valgus (Bunion)",13,"Muscloskeletal","Both",0,1,709.21
"MS_709.22","Hallux rigidus",13,"Muscloskeletal","Both",0,1,709.22
"MS_709.23","Hallux varus",13,"Muscloskeletal","Both",0,1,709.23
"MS_709.24","Hammer toe",13,"Muscloskeletal","Both",0,1,709.24
"MS_710","Acquired deformities of limbs",13,"Muscloskeletal","Both",0,0,710
"MS_710.1","Acquired deformities of the forearm and hand",13,"Muscloskeletal","Both",0,0,710.1
"MS_710.11","Wrist drop",13,"Muscloskeletal","Both",0,1,710.11
"MS_710.12","Acquired clawhand",13,"Muscloskeletal","Both",0,1,710.12
"MS_710.13","Acquired clubhand",13,"Muscloskeletal","Both",0,1,710.13
"MS_710.2","Deformities of the hip",13,"Muscloskeletal","Both",0,0,710.2
"MS_710.21","Coxa valga",13,"Muscloskeletal","Both",0,1,710.21
"MS_710.22","Coxa vara",13,"Muscloskeletal","Both",0,1,710.22
"MS_710.23","Protrusio acetabuli",13,"Muscloskeletal","Both",0,1,710.23
"MS_710.3","Deformities of the knee",13,"Muscloskeletal","Both",0,0,710.3
"MS_710.31","Genu valgum (acquired)",13,"Muscloskeletal","Both",0,1,710.31
"MS_710.32","Genu varum (acquired)",13,"Muscloskeletal","Both",0,1,710.32
"MS_710.4","Acquired deformities of the ankle and foot",13,"Muscloskeletal","Both",0,0,710.4
"MS_710.41","Flat foot [pes planus]",13,"Muscloskeletal","Both",0,1,710.41
"MS_710.42","Club foot",13,"Muscloskeletal","Both",0,1,710.42
"MS_710.43","Cavus deformity of foot",13,"Muscloskeletal","Both",0,1,710.43
"MS_710.44","Foot drop (acquired)*",13,"Muscloskeletal","Both",1,1,710.44
"MS_710.45","Claw foot (acquired)",13,"Muscloskeletal","Both",0,1,710.45
"MS_710.6","Unequal limb length (acquired)",13,"Muscloskeletal","Both",0,1,710.6
"MS_711","Disorder of patella",13,"Muscloskeletal","Both",0,0,711
"MS_711.1","Derangement of meniscus",13,"Muscloskeletal","Both",0,1,711.1
"MS_712","Joint derangements and related disorders",13,"Muscloskeletal","Both",0,0,712
"MS_712.1","Loose body in joint",13,"Muscloskeletal","Both",0,1,712.1
"MS_712.3","Articular cartilage disorder",13,"Muscloskeletal","Both",0,1,712.3
"MS_712.4","Ankylosis of joint",13,"Muscloskeletal","Both",0,1,712.4
"MS_712.5","Disorder of ligament",13,"Muscloskeletal","Both",0,0,712.5
"MS_712.51","Hypermobility syndrome",13,"Muscloskeletal","Both",0,1,712.51
"MS_712.6","Instability of joint",13,"Muscloskeletal","Both",0,0,712.6
"MS_712.61","Recurrent dislocation of joint",13,"Muscloskeletal","Both",0,1,712.61
"MS_712.62","Pathological dislocation of joint",13,"Muscloskeletal","Both",0,1,712.62
"MS_712.63","Spinal instabilities*",13,"Muscloskeletal","Both",1,1,712.63
"MS_713","Symptoms related to joints",13,"Muscloskeletal","Both",0,0,713
"MS_713.1","Hemarthrosis",13,"Muscloskeletal","Both",0,1,713.1
"MS_713.2","Effusion of joint",13,"Muscloskeletal","Both",0,1,713.2
"MS_713.3","Pain in joint",13,"Muscloskeletal","Both",0,0,713.3
"MS_713.31","Pain in shoulder",13,"Muscloskeletal","Both",0,1,713.31
"MS_713.32","Pain in elbow",13,"Muscloskeletal","Both",0,1,713.32
"MS_713.34","Pain in wrist*",13,"Muscloskeletal","Both",1,1,713.34
"MS_713.35","Pain in joints of hand",13,"Muscloskeletal","Both",0,1,713.35
"MS_713.36","Pain in hip",13,"Muscloskeletal","Both",0,1,713.36
"MS_713.37","Pain in knee",13,"Muscloskeletal","Both",0,1,713.37
"MS_713.38","Pain in ankle and joints of foot",13,"Muscloskeletal","Both",0,1,713.38
"MS_713.4","Stiffness of joint",13,"Muscloskeletal","Both",0,1,713.4
"MS_713.5","Clicking hip*",13,"Muscloskeletal","Both",1,1,713.5
"MS_714","Deforming dorsopathies",13,"Muscloskeletal","Both",0,0,714
"MS_714.1","Kyphosis",13,"Muscloskeletal","Both",0,1,714.1
"MS_714.2","Lordosis",13,"Muscloskeletal","Both",0,1,714.2
"MS_714.3","Scoliosis",13,"Muscloskeletal","Both",0,0,714.3
"MS_714.31","Idiopathic scoliosis",13,"Muscloskeletal","Both",0,1,714.31
"MS_714.32","Thoracogenic scoliosis",13,"Muscloskeletal","Both",0,1,714.32
"MS_714.5","Spondylolysis",13,"Muscloskeletal","Both",0,1,714.5
"MS_714.6","Spondylolisthesis",13,"Muscloskeletal","Both",0,1,714.6
"MS_714.7","Fusion of spine*",13,"Muscloskeletal","Both",1,1,714.7
"MS_715","Other non-inflammatory spondylopathy",13,"Muscloskeletal","Both",0,0,715
"MS_715.1","Spondylosis",13,"Muscloskeletal","Both",0,1,715.1
"MS_715.4","Spinal stenosis",13,"Muscloskeletal","Both",0,1,715.4
"MS_715.5","Ankylosing hyperostosis [Forestier]",13,"Muscloskeletal","Both",0,1,715.5
"MS_715.6","Kissing spine",13,"Muscloskeletal","Both",0,1,715.6
"MS_716","Intervertebral disc disorder",13,"Muscloskeletal","Both",0,0,716
"MS_716.1","Schmorl's nodes",13,"Muscloskeletal","Both",0,1,716.1
"MS_716.2","Degenerative disc disease",13,"Muscloskeletal","Both",0,1,716.2
"MS_716.3","Spinal disc displacement (herniation)",13,"Muscloskeletal","Both",0,1,716.3
"MS_717","Other and unspecified dorsopathies",13,"Muscloskeletal","Both",0,0,717
"MS_717.1","Cervicocranial syndrome",13,"Muscloskeletal","Both",0,1,717.1
"MS_717.2","Sacrococcygeal disorders",13,"Muscloskeletal","Both",0,1,717.2
"MS_717.3","Occipital neuralgia*",13,"Muscloskeletal","Both",1,1,717.3
"MS_718","Back pain",13,"Muscloskeletal","Both",0,0,718
"MS_718.1","Radiculopathy",13,"Muscloskeletal","Both",0,1,718.1
"MS_718.2","Cervicalgia",13,"Muscloskeletal","Both",0,1,718.2
"MS_718.3","Mid back pain",13,"Muscloskeletal","Both",0,1,718.3
"MS_718.4","Low back pain",13,"Muscloskeletal","Both",0,1,718.4
"MS_718.5","Sciatica",13,"Muscloskeletal","Both",0,1,718.5
"MS_719","Disorders of muscle",13,"Muscloskeletal","Both",0,0,719
"MS_719.1","Cramp and spasm",13,"Muscloskeletal","Both",0,0,719.1
"MS_719.11","Spasm of muscle",13,"Muscloskeletal","Both",0,1,719.11
"MS_719.2","Muscle calcification and ossification",13,"Muscloskeletal","Both",0,0,719.2
"MS_719.21","Myositis ossificans progressiva",13,"Muscloskeletal","Both",0,1,719.21
"MS_719.22","Myositis ossificans traumatica",13,"Muscloskeletal","Both",0,1,719.22
"MS_719.3","Separation of muscle (nontraumatic)",13,"Muscloskeletal","Both",0,1,719.3
"MS_719.4","Rupture of muscle (nontraumatic)",13,"Muscloskeletal","Both",0,1,719.4
"MS_719.5","Compartment syndrome and nontraumatic ischemic infarction of muscle",13,"Muscloskeletal","Both",0,1,719.5
"MS_719.6","Muscle wasting and atrophy",13,"Muscloskeletal","Both",0,0,719.6
"MS_719.61","Sarcopenia*",13,"Muscloskeletal","Both",1,1,719.61
"MS_719.8","Rhabdomyolysis",13,"Muscloskeletal","Both",0,1,719.8
"MS_719.9","Contractures",13,"Muscloskeletal","Both",0,0,719.9
"MS_719.91","Contracture of tendon",13,"Muscloskeletal","Both",0,1,719.91
"MS_719.92","Contracture of joint",13,"Muscloskeletal","Both",0,1,719.92
"MS_719.93","Contracture of muscle*",13,"Muscloskeletal","Both",1,1,719.93
"MS_720","Spontaneous rupture of synovium and tendon",13,"Muscloskeletal","Both",0,1,720
"MS_721","Synoviopathy and bursopathy",13,"Muscloskeletal","Both",0,0,721
"MS_721.1","Synovitis and tenosynovitis",13,"Muscloskeletal","Both",0,0,721.1
"MS_721.11","Trigger finger",13,"Muscloskeletal","Both",0,1,721.11
"MS_721.12","Radial styloid tenosynovitis [de Quervain]",13,"Muscloskeletal","Both",0,1,721.12
"MS_721.15","Infective (teno)synovitis*",13,"Muscloskeletal","Both",1,1,721.15
"MS_721.16","Transient synovitis*",13,"Muscloskeletal","Both",1,1,721.16
"MS_721.2","Ganglion cyst",13,"Muscloskeletal","Both",0,1,721.2
"MS_721.3","Plica syndrome",13,"Muscloskeletal","Both",0,1,721.3
